100 0.191316 0.0983109 0.207702
200 0.0211499 0.1628 0.208898
400 0.0962946 0.170902 0.110997
800 0.0666034 0.0944313 0.116555
1600 0.0187456 0.0690937 0.0950322
3200 0.0104616 0.0416976 0.0849733
6400 0.0269826 0.0187354 0.0549389
12800 0.0335987 0.0110478 0.0194002
25600 0.0171969 0.00455523 0.0304893
51200 0.0250102 0.0162395 0.00209247
