1.78000000 -0.20768100 -0.14346654 -1.03395397 1.01013269
1.80000000 -0.22720209 -0.16452349 -1.07171927 1.00705405
1.82000000 -0.24663231 -0.18633447 -1.10935784 1.00354672
1.84000000 -0.26596388 -0.20889696 -1.14686968 0.99959566
1.86000000 -0.28518906 -0.23220841 -1.18425478 0.99518585
1.88000000 -0.30430017 -0.25626630 -1.22151315 0.99030235
1.90000000 -0.32328957 -0.28106809 -1.25864479 0.98493024
1.92000000 -0.34214965 -0.30661125 -1.29564970 0.97905468
1.94000000 -0.36087288 -0.33289324 -1.33252787 0.97266087
1.96000000 -0.37945176 -0.35991152 -1.36927932 0.96573404
1.98000000 -0.39787887 -0.38766357 -1.40590403 0.95825951
2.00000000 -0.41614684 -0.41614684 -0.36674667 0.95022263
2.02000000 -0.43424835 -0.42384445 -0.40293079 0.94182392
2.04000000 -0.45217616 -0.43226073 -0.43861392 0.93326406
2.06000000 -0.46992311 -0.44138566 -0.47379608 0.92452877
2.08000000 -0.48748210 -0.45120923 -0.50847725 0.91560397
2.10000000 -0.50484610 -0.46172141 -0.54265743 0.90647581
2.12000000 -0.52200818 -0.47291219 -0.57633664 0.89713059
2.14000000 -0.53896145 -0.48477154 -0.60951486 0.88755486
2.16000000 -0.55569915 -0.49728944 -0.64219209 0.87773534
2.18000000 -0.57221457 -0.51045588 -0.67436835 0.86765896
2.20000000 -0.58850112 -0.52426084 -0.70604362 0.85731285
2.22000000 -0.60455227 -0.53869429 -0.73721791 0.84668434
2.24000000 -0.62036161 -0.55374621 -0.76789121 0.83576095
2.26000000 -0.63592282 -0.56940660 -0.79806353 0.82453043
2.28000000 -0.65122966 -0.58566541 -0.82773487 0.81298070
2.30000000 -0.66627602 -0.60251265 -0.85690523 0.80109989
2.32000000 -0.68105588 -0.61993828 -0.88557460 0.78887634
2.34000000 -0.69556333 -0.63793229 -0.91374299 0.77629857
2.36000000 -0.70979256 -0.65648466 -0.94141039 0.76335532
2.38000000 -0.72373788 -0.67558537 -0.96857682 0.75003553
2.40000000 -0.73739372 -0.69522440 -0.99524225 0.73632832
2.42000000 -0.75075460 -0.71539172 -1.02140671 0.72222303
2.44000000 -0.76381520 -0.73607732 -1.04707018 0.70770920
2.46000000 -0.77657028 -0.75727119 -1.07223267 0.69277655
2.48000000 -0.78901475 -0.77896329 -1.09689418 0.67741503
2.50000000 -0.80114362 -0.80114362 -0.15491325 0.66161476
2.52000000 -0.81295204 -0.80447855 -0.17845805 0.64555933
2.54000000 -0.82443529 -0.80827707 -0.20127237 0.62943253
2.56000000 -0.83558878 -0.81252457 -0.22335622 0.61322525
2.58000000 -0.84640804 -0.81720645 -0.24470960 0.59692865
2.60000000 -0.85688875 -0.82230808 -0.26533250 0.58053419
2.62000000 -0.86702672 -0.82781488 -0.28522494 0.56403363
2.64000000 -0.87681789 -0.83371221 -0.30438690 0.54741900
2.66000000 -0.88625834 -0.83998548 -0.32281839 0.53068263
2.68000000 -0.89534431 -0.84662008 -0.34051940 0.51381717
2.70000000 -0.90407214 -0.85360139 -0.35748994 0.49681552
2.72000000 -0.91243836 -0.86091481 -0.37373001 0.47967090
2.74000000 -0.92043962 -0.86854572 -0.38923961 0.46237681
2.76000000 -0.92807271 -0.87647952 -0.40401874 0.44492705
2.78000000 -0.93533459 -0.88470160 -0.41806739 0.42731571
2.80000000 -0.94222234 -0.89319735 -0.43138557 0.40953716
2.82000000 -0.94873322 -0.90195215 -0.44397328 0.39158609
2.84000000 -0.95486462 -0.91095141 -0.45583051 0.37345745
2.86000000 -0.96061408 -0.92018050 -0.46695728 0.35514650
2.88000000 -0.96597931 -0.92962483 -0.47735357 0.33664879
2.90000000 -0.97095817 -0.93926978 -0.48701939 0.31796017
2.92000000 -0.97554865 -0.94910073 -0.49595473 0.29907676
2.94000000 -0.97974892 -0.95910310 -0.50415960 0.27999499
2.96000000 -0.98355731 -0.96926225 -0.51163400 0.26071159
2.98000000 -0.98697229 -0.97956359 -0.51837793 0.24122356
3.00000000 -0.98999250 -0.98999250 0.09569107 0.22152820
3.02000000 -0.99261672 -0.98813253 0.09043637 0.20174712
3.04000000 -0.99484390 -0.98636979 0.08596871 0.18200225
3.06000000 -0.99667317 -0.98468854 0.08228809 0.16229179
3.08000000 -0.99810377 -0.98307302 0.07939451 0.14261427
3.10000000 -0.99913515 -0.98150751 0.07728797 0.12296853
3.12000000 -0.99976689 -0.97997626 0.07596847 0.10335374
3.14000000 -0.99999873 -0.97846353 0.07543601 0.08376936
3.16000000 -0.99983059 -0.97695357 0.07569058 0.06421518
3.18000000 -0.99926253 -0.97543066 0.07673220 0.04469130
3.20000000 -0.99829478 -0.97387904 0.07856086 0.02519814
3.22000000 -0.99692772 -0.97228297 0.08117655 0.00573644
3.24000000 -0.99516190 -0.97062673 0.08457929 -0.01369277
3.26000000 -0.99299804 -0.96889456 0.08876907 -0.03308813
3.28000000 -0.99043698 -0.96707072 0.09374588 -0.05244794
3.30000000 -0.98747977 -0.96513947 0.09950973 -0.07177024
3.32000000 -0.98412758 -0.96308508 0.10606063 -0.09105270
3.34000000 -0.98038175 -0.96089180 0.11339856 -0.11029272
3.36000000 -0.97624378 -0.95854389 0.12152354 -0.12948734
3.38000000 -0.97171532 -0.95602561 0.13043555 -0.14863334
3.40000000 -0.96679819 -0.95332122 0.14013460 -0.16772713
3.42000000 -0.96149436 -0.95041498 0.15062069 -0.18676484
3.44000000 -0.95580594 -0.94729115 0.16189382 -0.20574228
3.46000000 -0.94973521 -0.94393398 0.17395399 -0.22465493
3.48000000 -0.94328460 -0.94032774 0.18680120 -0.24349798
3.50000000 -0.93645669 -0.93645669 0.32264109 -0.26226627
3.52000000 -0.92925421 -0.92986142 0.33699352 -0.28092993
3.54000000 -0.92168003 -0.92297262 0.35199528 -0.29945877
3.56000000 -0.91373720 -0.91577728 0.36764636 -0.31784679
3.58000000 -0.90542889 -0.90826243 0.38394676 -0.33608774
3.60000000 -0.89675842 -0.90041508 0.40089649 -0.35417508
3.62000000 -0.88772925 -0.89222225 0.41849554 -0.37210204
3.64000000 -0.87834501 -0.88367093 0.43674392 -0.38986158
3.66000000 -0.86860944 -0.87474816 0.45564162 -0.40744640
3.68000000 -0.85852643 -0.86544094 0.47518864 -0.42484894
3.70000000 -0.84810003 -0.85573629 0.49538499 -0.44206138
3.72000000 -0.83733440 -0.84562121 0.51623066 -0.45907565
3.74000000 -0.82623385 -0.83508273 0.53772566 -0.47588341
3.76000000 -0.81480281 -0.82410786 0.55986998 -0.49247605
3.78000000 -0.80304587 -0.81268360 0.58266362 -0.50884473
3.80000000 -0.79096771 -0.80079698 0.60610659 -0.52498032
3.82000000 -0.77857318 -0.78843501 0.63019888 -0.54087344
3.84000000 -0.76586723 -0.77558470 0.65494050 -0.55651446
3.86000000 -0.75285495 -0.76223306 0.68033144 -0.57189348
3.88000000 -0.73954153 -0.74836711 0.70637170 -0.58700035
3.90000000 -0.72593230 -0.73397386 0.73306129 -0.60182465
3.92000000 -0.71203272 -0.71904033 0.76040020 -0.61635571
3.94000000 -0.69784833 -0.70355353 0.78838844 -0.63058258
3.96000000 -0.68338480 -0.68750047 0.81702600 -0.64449407
3.98000000 -0.66864794 -0.67086816 0.84631289 -0.65807874
4.00000000 -0.65364362 -0.65364362 0.47065772 -0.67132485
4.02000000 -0.63837786 -0.64392668 0.50109512 -0.68430157
4.04000000 -0.62285675 -0.63359746 0.53188558 -0.69707784
4.06000000 -0.60708651 -0.62264890 0.56302910 -0.70964134
4.08000000 -0.59107344 -0.61107394 0.59452568 -0.72197962
4.10000000 -0.57482395 -0.59886552 0.62637532 -0.73408007
4.12000000 -0.55834453 -0.58601658 0.65857801 -0.74592997
4.14000000 -0.54164179 -0.57252005 0.69113377 -0.75751642
4.16000000 -0.52472240 -0.55836887 0.72404259 -0.76882641
4.18000000 -0.50759313 -0.54355599 0.75730447 -0.77984676
4.20000000 -0.49026082 -0.52807434 0.79091940 -0.79056419
4.22000000 -0.47273242 -0.51191686 0.82488740 -0.80096523
4.24000000 -0.45501493 -0.49507649 0.85920846 -0.81103631
4.26000000 -0.43711544 -0.47754617 0.89388257 -0.82076369
4.28000000 -0.41904111 -0.45931883 0.92890975 -0.83013351
4.30000000 -0.40079917 -0.44038743 0.96428998 -0.83913175
4.32000000 -0.38239692 -0.42074488 1.00002328 -0.84774426
4.34000000 -0.36384171 -0.40038414 1.03610963 -0.85595676
4.36000000 -0.34514097 -0.37929814 1.07254905 -0.86375479
4.38000000 -0.32630218 -0.35747983 1.10934152 -0.87112380
4.40000000 -0.30733287 -0.33492213 1.14648705 -0.87804906
4.42000000 -0.28824063 -0.31161799 1.18398564 -0.88451571
4.44000000 -0.26903310 -0.28756035 1.22183730 -0.89050876
4.46000000 -0.24971796 -0.26274214 1.26004201 -0.89601305
4.48000000 -0.23030294 -0.23715631 1.29859978 -0.90101332
4.50000000 -0.21079580 -0.21079580 1.33751061 -0.90549414
4.52000000 -0.19120434 -0.20033652 0.54249761 -0.90960677
4.54000000 -0.17153641 -0.18909609 0.58154031 -0.91350239
4.56000000 -0.15179986 -0.17707511 0.62055324 -0.91716541
4.58000000 -0.13200259 -0.16427416 0.65953640 -0.92058020
4.60000000 -0.11215253 -0.15069385 0.69848979 -0.92373118
4.62000000 -0.09225760 -0.13633477 0.73741341 -0.92660276
4.64000000 -0.07232578 -0.12119751 0.77630726 -0.92917938
4.66000000 -0.05236502 -0.10528268 0.81517134 -0.93144548
4.68000000 -0.03238332 -0.08859086 0.85400564 -0.93338551
4.70000000 -0.01238866 -0.07112265 0.89281018 -0.93498394
4.72000000 0.00761095 -0.05287865 0.93158494 -0.93622524
4.74000000 0.02760751 -0.03385945 0.97032993 -0.93709391
4.76000000 0.04759303 -0.01406565 1.00904515 -0.93757446
4.78000000 0.06755952 0.00650216 1.04773060 -0.93765138
4.80000000 0.08749898 0.02784338 1.08638628 -0.93730921
4.82000000 0.10740345 0.04995741 1.12501218 -0.93653249
4.84000000 0.12726495 0.07284366 1.16360832 -0.93530577
4.86000000 0.14707555 0.09650154 1.20217468 -0.93361360
4.88000000 0.16682733 0.12093045 1.24071128 -0.93144057
4.90000000 0.18651237 0.14612980 1.27921810 -0.92877125
4.92000000 0.20612281 0.17209898 1.31769515 -0.92559024
4.94000000 0.22565081 0.19883740 1.35614243 -0.92188216
4.96000000 0.24508854 0.22634448 1.39455994 -0.91763162
4.98000000 0.26442825 0.25461960 1.43294767 -0.91282326
5.00000000 0.28366219 0.28366219 1.47130564 -0.90744172
5.02000000 0.30278266 0.29230305 0.45107973 -0.90168334
5.04000000 0.32178203 0.30170267 0.48881495 -0.89574454
5.06000000 0.34065269 0.31185295 0.52614493 -0.88961023
5.08000000 0.35938709 0.32274577 0.56306966 -0.88326547
5.10000000 0.37797774 0.33437303 0.59958916 -0.87669550
5.12000000 0.39641721 0.34672663 0.63570341 -0.86988571
5.14000000 0.41469811 0.35979847 0.67141243 -0.86282165
5.16000000 0.43281314 0.37358043 0.70671620 -0.85548904
5.18000000 0.45075506 0.38806441 0.74161473 -0.84787375
5.20000000 0.46851667 0.40324232 0.77610803 -0.83996183
5.22000000 0.48609089 0.41910603 0.81019608 -0.83173949
5.24000000 0.50347067 0.43564746 0.84387889 -0.82319308
5.26000000 0.52064907 0.45285849 0.87715645 -0.81430912
5.28000000 0.53761923 0.47073101 0.91002878 -0.80507433
5.30000000 0.55437434 0.48925694 0.94249587 -0.79547553
5.32000000 0.57090770 0.50842815 0.97455772 -0.78549975
5.34000000 0.58721272 0.52823654 1.00621432 -0.77513415
5.36000000 0.60328285 0.54867402 1.03746569 -0.76436609
5.38000000 0.61911168 0.56973247 1.06831181 -0.75318305
5.40000000 0.63469288 0.59140379 1.09875269 -0.74157271
5.42000000 0.65002020 0.61367988 1.12878833 -0.72952287
5.44000000 0.66508753 0.63655262 1.15841874 -0.71702153
5.46000000 0.67988883 0.66001392 1.18764390 -0.70405684
5.48000000 0.69441818 0.68405568 1.21646382 -0.69061711
5.50000000 0.70866977 0.70866977 1.24487849 -0.67669080
5.52000000 0.72263791 0.71337675 0.24922747 -0.66247126
5.54000000 0.73631700 0.71863433 0.27641704 -0.64815206
5.56000000 0.74970158 0.72442888 0.30292496 -0.63372231
5.58000000 0.76278628 0.73074678 0.32875122 -0.61917141
5.60000000 0.77556588 0.73757439 0.35389582 -0.60448904
5.62000000 0.78803526 0.74489807 0.37835876 -0.58966513
5.64000000 0.80018944 0.75270420 0.40214005 -0.57468990
5.66000000 0.81202356 0.76097913 0.42523968 -0.55955384
5.68000000 0.82353287 0.76970924 0.44765765 -0.54424770
5.70000000 0.83471278 0.77888089 0.46939397 -0.52876253
5.72000000 0.84555882 0.78848045 0.49044863 -0.51308961
5.74000000 0.85606665 0.79849429 0.51082163 -0.49722055
5.76000000 0.86623206 0.80890877 0.53051298 -0.48114717
5.78000000 0.87605099 0.81971027 0.54952266 -0.46486161
5.80000000 0.88551952 0.83088514 0.56785069 -0.44835627
5.82000000 0.89463384 0.84241975 0.58549707 -0.43162381
5.84000000 0.90339033 0.85430047 0.60246179 -0.41465717
5.86000000 0.91178547 0.86651368 0.61874485 -0.39744958
5.88000000 0.91981591 0.87904572 0.63434625 -0.37999450
5.90000000 0.92747843 0.89188298 0.64926599 -0.36228571
5.92000000 0.93476998 0.90501182 0.66350408 -0.34431724
5.94000000 0.94168763 0.91841860 0.67706052 -0.32608339
5.96000000 0.94822861 0.93208969 0.68993529 -0.30757873
5.98000000 0.95439032 0.94601147 0.70212841 -0.28879813
6.00000000 0.96017029 0.96017029 0.71363987 -0.26973669
6.02000000 0.96556620 0.95979047 -0.01366900 -0.25053744
6.04000000 0.97057589 0.95961826 -0.00368426 -0.23134369
6.06000000 0.97519737 0.95963783 0.00550988 -0.21215144
6.08000000 0.97942878 0.95983338 0.01391342 -0.19295700
6.10000000 0.98326844 0.96018910 0.02152636 -0.17375703
6.12000000 0.98671480 0.96068916 0.02834871 -0.15454848
6.14000000 0.98976649 0.96131777 0.03438046 -0.13532861
6.16000000 0.99242228 0.96205911 0.03962161 -0.11609502
6.18000000 0.99468112 0.96289737 0.04407217 -0.09684560
6.20000000 0.99654210 0.96381673 0.04773212 -0.07757858
6.22000000 0.99800447 0.96480138 0.05060148 -0.05829249
6.24000000 0.99906766 0.96583552 0.05268024 -0.03898619
6.26000000 0.99973123 0.96690332 0.05396841 -0.01965885
6.28000000 0.99999493 0.96798898 0.05446598 -0.00030994
6.30000000 0.99985864 0.96907669 0.05417295 0.01906072
6.32000000 0.99932242 0.97015063 0.05308932 0.03845303
6.34000000 0.99838648 0.97119499 0.05121509 0.05786655
6.36000000 0.99705120 0.97219396 0.04855027 0.07730053
6.38000000 0.99531712 0.97313173 0.04509485 0.09675390
6.40000000 0.99318492 0.97399249 0.04084884 0.11622529
6.42000000 0.99065546 0.97476041 0.03581222 0.13571298
6.44000000 0.98772975 0.97541970 0.02998501 0.15521498
6.46000000 0.98440896 0.97595454 0.02336720 0.17472894
6.48000000 0.98069443 0.97634912 0.01595879 0.19425223
6.50000000 0.97658763 0.97658763 0.00775979 0.21378187
6.52000000 0.97209020 0.97121577 -0.27312597 0.23326020
6.54000000 0.96720395 0.96565787 -0.28278248 0.25262926
6.56000000 0.96193084 0.95989975 -0.29314713 0.27188518
6.58000000 0.95627296 0.95392726 -0.30421991 0.29102382
6.60000000 0.95023259 0.94772623 -0.31600083 0.31004074
6.62000000 0.94381214 0.94128251 -0.32848990 0.32893125
6.64000000 0.93701418 0.93458192 -0.34168709 0.34769033
6.66000000 0.92984142 0.92761030 -0.35559243 0.36631272
6.68000000 0.92229674 0.92035350 -0.37020591 0.38479284
6.70000000 0.91438315 0.91279734 -0.38552752 0.40312486
6.72000000 0.90610382 0.90492768 -0.40155727 0.42130265
6.74000000 0.89746206 0.89673033 -0.41829516 0.43931979
6.76000000 0.88846133 0.88819115 -0.43574118 0.45716958
6.78000000 0.87910522 0.87929596 -0.45389535 0.47484506
6.80000000 0.86939749 0.87003061 -0.47275765 0.49233895
6.82000000 0.85934201 0.86038094 -0.49232809 0.50964372
6.84000000 0.84894280 0.85033277 -0.51260667 0.52675153
6.86000000 0.83820403 0.83987195 -0.53359338 0.54365428
6.88000000 0.82712998 0.82898431 -0.55528823 0.56034357
6.90000000 0.81572510 0.81765570 -0.57769123 0.57681071
6.92000000 0.80399394 0.80587194 -0.60080235 0.59304676
6.94000000 0.79194119 0.79361888 -0.62462162 0.60904246
6.96000000 0.77957167 0.78088236 -0.64914903 0.62478829
6.98000000 0.76689033 0.76764820 -0.67438457 0.64027444
7.00000000 0.75390225 0.75390225 -0.70032825 0.65549081
7.02000000 0.74061262 0.74484701 -0.46605893 0.67047918
7.04000000 0.72702676 0.73525694 -0.49302301 0.68528112
7.06000000 0.71315009 0.72512313 -0.52043131 0.69988584
7.08000000 0.69898817 0.71443672 -0.54828383 0.71428236
7.10000000 0.68454667 0.70318882 -0.57658057 0.72845956
7.12000000 0.66983135 0.69137054 -0.60532153 0.74240611
7.14000000 0.65484812 0.67897300 -0.63450671 0.75611052
7.16000000 0.63960295 0.66598731 -0.66413611 0.76956111
